image_id,project_id,image_path,capture_date,latitude,longitude,image_type,data_source
IMG-0499-1,MPLADS-SYN-0499,images/IMG-0499-1.jpg,2026-10-27,10.620728,75.256293,Progress,SYNTHETIC_METADATA
IMG-0499-2,MPLADS-SYN-0499,images/IMG-0499-2.jpg,2026-07-13,10.620581,75.256486,Progress,SYNTHETIC_METADATA
IMG-0500-1,MPLADS-SYN-0500,images/IMG-0500-1.jpg,2026-10-09,28.378111,79.4822,Progress,SYNTHETIC_METADATA
IMG-0500-2,MPLADS-SYN-0500,images/IMG-0500-2.jpg,2026-08-05,28.378754,79.482078,Progress,SYNTHETIC_METADATA
IMG-0501-1,MPLADS-SYN-0501,images/IMG-0501-1.jpg,2026-03-31,27.934912,80.4984,Progress,SYNTHETIC_METADATA
IMG-0501-2,MPLADS-SYN-0501,images/IMG-0501-2.jpg,2026-06-09,27.934787,80.498407,Progress,SYNTHETIC_METADATA
IMG-0502-1,MPLADS-SYN-0502,images/IMG-0502-1.jpg,2026-01-28,13.473482,82.625212,Progress,SYNTHETIC_METADATA
IMG-0502-2,MPLADS-SYN-0502,images/IMG-0502-2.jpg,2026-01-25,13.473617,82.625818,Progress,SYNTHETIC_METADATA
IMG-0503-1,MPLADS-SYN-0503,images/IMG-0503-1.jpg,2026-07-12,20.333263,75.614308,Progress,SYNTHETIC_METADATA
IMG-0503-2,MPLADS-SYN-0503,images/IMG-0503-2.jpg,2026-08-14,20.333323,75.614056,Progress,SYNTHETIC_METADATA
IMG-0504-1,MPLADS-SYN-0504,images/IMG-0504-1.jpg,2026-06-18,27.898549,77.040283,Progress,SYNTHETIC_METADATA
IMG-0504-2,MPLADS-SYN-0504,images/IMG-0504-2.jpg,2026-07-02,27.898117,77.040602,Progress,SYNTHETIC_METADATA
IMG-0505-1,MPLADS-SYN-0505,images/IMG-0505-1.jpg,2026-07-30,27.605676,82.252932,Progress,SYNTHETIC_METADATA
IMG-0505-2,MPLADS-SYN-0505,images/IMG-0505-2.jpg,2026-08-15,27.606362,82.252927,Progress,SYNTHETIC_METADATA
IMG-0506-1,MPLADS-SYN-0506,images/IMG-0506-1.jpg,2026-04-20,21.06258,85.917451,Progress,SYNTHETIC_METADATA
IMG-0506-2,MPLADS-SYN-0506,images/IMG-0506-2.jpg,2026-04-06,21.0626,85.917857,Progress,SYNTHETIC_METADATA
IMG-0507-1,MPLADS-SYN-0507,images/IMG-0507-1.jpg,2026-03-06,24.710745,78.122601,Progress,SYNTHETIC_METADATA
IMG-0507-2,MPLADS-SYN-0507,images/IMG-0507-2.jpg,2026-04-25,24.711263,78.123066,Progress,SYNTHETIC_METADATA
IMG-0508-1,MPLADS-SYN-0508,images/IMG-0508-1.jpg,2026-02-02,10.393623,73.764412,Progress,SYNTHETIC_METADATA
IMG-0508-2,MPLADS-SYN-0508,images/IMG-0508-2.jpg,2026-03-12,10.393755,73.76414,Progress,SYNTHETIC_METADATA
IMG-0509-1,MPLADS-SYN-0509,images/IMG-0509-1.jpg,2026-10-16,23.977214,81.879228,Progress,SYNTHETIC_METADATA
IMG-0509-2,MPLADS-SYN-0509,images/IMG-0509-2.jpg,2026-09-19,23.977547,81.878887,Progress,SYNTHETIC_METADATA
IMG-0510-1,MPLADS-SYN-0510,images/IMG-0510-1.jpg,2026-07-25,8.644884,74.799876,Progress,SYNTHETIC_METADATA
IMG-0510-2,MPLADS-SYN-0510,images/IMG-0510-2.jpg,2026-07-18,8.645634,74.800716,Progress,SYNTHETIC_METADATA
IMG-0511-1,MPLADS-SYN-0511,images/IMG-0511-1.jpg,2026-03-25,28.074604,87.757552,Progress,SYNTHETIC_METADATA
IMG-0511-2,MPLADS-SYN-0511,images/IMG-0511-2.jpg,2026-03-06,28.074328,87.757099,Progress,SYNTHETIC_METADATA
IMG-0512-1,MPLADS-SYN-0512,images/IMG-0512-1.jpg,2026-07-21,26.697583,78.939738,Progress,SYNTHETIC_METADATA
IMG-0512-2,MPLADS-SYN-0512,images/IMG-0512-2.jpg,2026-08-28,26.697267,78.940254,Progress,SYNTHETIC_METADATA
IMG-0513-1,MPLADS-SYN-0513,images/IMG-0513-1.jpg,2026-09-07,25.272602,78.101466,Progress,SYNTHETIC_METADATA
IMG-0513-2,MPLADS-SYN-0513,images/IMG-0513-2.jpg,2026-08-02,25.272808,78.101717,Progress,SYNTHETIC_METADATA
IMG-0514-1,MPLADS-SYN-0514,images/IMG-0514-1.jpg,2026-04-13,16.085985,80.713743,Progress,SYNTHETIC_METADATA
IMG-0514-2,MPLADS-SYN-0514,images/IMG-0514-2.jpg,2026-05-08,16.085734,80.713468,Progress,SYNTHETIC_METADATA
IMG-0515-1,MPLADS-SYN-0515,images/IMG-0515-1.jpg,2026-08-21,20.451777,78.706037,Progress,SYNTHETIC_METADATA
IMG-0515-2,MPLADS-SYN-0515,images/IMG-0515-2.jpg,2026-11-23,20.451249,78.705967,Progress,SYNTHETIC_METADATA
IMG-0516-1,MPLADS-SYN-0516,images/IMG-0516-1.jpg,2026-09-22,18.253854,86.549913,Progress,SYNTHETIC_METADATA
IMG-0516-2,MPLADS-SYN-0516,images/IMG-0516-2.jpg,2026-09-22,18.253535,86.549956,Progress,SYNTHETIC_METADATA
IMG-0517-1,MPLADS-SYN-0517,images/IMG-0517-1.jpg,2026-06-04,19.34547,72.534348,Progress,SYNTHETIC_METADATA
IMG-0517-2,MPLADS-SYN-0517,images/IMG-0517-2.jpg,2026-06-03,19.34586,72.534686,Progress,SYNTHETIC_METADATA
IMG-0518-1,MPLADS-SYN-0518,images/IMG-0518-1.jpg,2026-09-21,8.221377,72.542935,Progress,SYNTHETIC_METADATA
IMG-0518-2,MPLADS-SYN-0518,images/IMG-0518-2.jpg,2026-10-12,8.220605,72.542923,Progress,SYNTHETIC_METADATA
IMG-0519-1,MPLADS-SYN-0519,images/IMG-0519-1.jpg,2026-08-13,11.281258,81.447762,Progress,SYNTHETIC_METADATA
IMG-0519-2,MPLADS-SYN-0519,images/IMG-0519-2.jpg,2026-11-14,11.281593,81.448113,Progress,SYNTHETIC_METADATA
IMG-0520-1,MPLADS-SYN-0520,images/IMG-0520-1.jpg,2026-04-03,11.40086,84.732397,Progress,SYNTHETIC_METADATA
IMG-0520-2,MPLADS-SYN-0520,images/IMG-0520-2.jpg,2026-03-02,11.400757,84.732084,Progress,SYNTHETIC_METADATA
IMG-0521-1,MPLADS-SYN-0521,images/IMG-0521-1.jpg,2026-04-29,13.048583,87.166218,Progress,SYNTHETIC_METADATA
IMG-0521-2,MPLADS-SYN-0521,images/IMG-0521-2.jpg,2026-06-04,13.048638,87.165732,Progress,SYNTHETIC_METADATA
IMG-0522-1,MPLADS-SYN-0522,images/IMG-0522-1.jpg,2026-02-07,25.772968,82.575524,Progress,SYNTHETIC_METADATA
IMG-0522-2,MPLADS-SYN-0522,images/IMG-0522-2.jpg,2026-03-15,25.772387,82.575443,Progress,SYNTHETIC_METADATA
IMG-0523-1,MPLADS-SYN-0523,images/IMG-0523-1.jpg,2026-08-01,11.916524,83.634624,Progress,SYNTHETIC_METADATA
IMG-0523-2,MPLADS-SYN-0523,images/IMG-0523-2.jpg,2026-07-16,11.916668,83.634611,Progress,SYNTHETIC_METADATA
IMG-0524-1,MPLADS-SYN-0524,images/IMG-0524-1.jpg,2026-07-18,21.846263,83.556464,Progress,SYNTHETIC_METADATA
IMG-0524-2,MPLADS-SYN-0524,images/IMG-0524-2.jpg,2026-06-28,21.846036,83.556964,Progress,SYNTHETIC_METADATA
IMG-0525-1,MPLADS-SYN-0525,images/IMG-0525-1.jpg,2026-10-12,25.005286,80.9349,Progress,SYNTHETIC_METADATA
IMG-0525-2,MPLADS-SYN-0525,images/IMG-0525-2.jpg,2026-09-15,25.005565,80.934569,Progress,SYNTHETIC_METADATA
IMG-0526-1,MPLADS-SYN-0526,images/IMG-0526-1.jpg,2026-03-13,9.787131,81.400834,Progress,SYNTHETIC_METADATA
IMG-0526-2,MPLADS-SYN-0526,images/IMG-0526-2.jpg,2026-04-22,9.787504,81.400205,Progress,SYNTHETIC_METADATA
IMG-0527-1,MPLADS-SYN-0527,images/IMG-0527-1.jpg,2026-06-02,16.606987,72.3514,Progress,SYNTHETIC_METADATA
IMG-0527-2,MPLADS-SYN-0527,images/IMG-0527-2.jpg,2026-05-02,16.607663,72.350532,Progress,SYNTHETIC_METADATA
IMG-0528-1,MPLADS-SYN-0528,images/IMG-0528-1.jpg,2026-06-12,13.658047,85.482651,Progress,SYNTHETIC_METADATA
IMG-0528-2,MPLADS-SYN-0528,images/IMG-0528-2.jpg,2026-05-02,13.658945,85.482937,Progress,SYNTHETIC_METADATA
IMG-0529-1,MPLADS-SYN-0529,images/IMG-0529-1.jpg,2026-07-28,13.883811,75.616695,Progress,SYNTHETIC_METADATA
IMG-0529-2,MPLADS-SYN-0529,images/IMG-0529-2.jpg,2026-08-31,13.884344,75.616242,Progress,SYNTHETIC_METADATA
IMG-0530-1,MPLADS-SYN-0530,images/IMG-0530-1.jpg,2026-09-01,27.344329,74.877637,Progress,SYNTHETIC_METADATA
IMG-0530-2,MPLADS-SYN-0530,images/IMG-0530-2.jpg,2026-07-31,27.344112,74.877176,Progress,SYNTHETIC_METADATA
IMG-0531-1,MPLADS-SYN-0531,images/IMG-0531-1.jpg,2026-05-23,9.786034,78.151038,Progress,SYNTHETIC_METADATA
IMG-0531-2,MPLADS-SYN-0531,images/IMG-0531-2.jpg,2026-02-27,9.785959,78.150193,Progress,SYNTHETIC_METADATA
IMG-0532-1,MPLADS-SYN-0532,images/IMG-0532-1.jpg,2026-05-05,21.214724,82.987194,Progress,SYNTHETIC_METADATA
IMG-0532-2,MPLADS-SYN-0532,images/IMG-0532-2.jpg,2026-04-16,21.214435,82.987137,Progress,SYNTHETIC_METADATA
IMG-0533-1,MPLADS-SYN-0533,images/IMG-0533-1.jpg,2026-08-31,14.456047,88.405501,Progress,SYNTHETIC_METADATA
IMG-0533-2,MPLADS-SYN-0533,images/IMG-0533-2.jpg,2026-09-14,14.455971,88.405316,Progress,SYNTHETIC_METADATA
IMG-0534-1,MPLADS-SYN-0534,images/IMG-0534-1.jpg,2026-08-11,27.075121,80.093397,Progress,SYNTHETIC_METADATA
IMG-0534-2,MPLADS-SYN-0534,images/IMG-0534-2.jpg,2026-05-12,27.074878,80.093944,Progress,SYNTHETIC_METADATA
IMG-0535-1,MPLADS-SYN-0535,images/IMG-0535-1.jpg,2026-05-07,17.003542,72.033042,Progress,SYNTHETIC_METADATA
IMG-0535-2,MPLADS-SYN-0535,images/IMG-0535-2.jpg,2026-05-25,17.003762,72.032892,Progress,SYNTHETIC_METADATA
IMG-0536-1,MPLADS-SYN-0536,images/IMG-0536-1.jpg,2026-09-10,8.03056,87.501255,Progress,SYNTHETIC_METADATA
IMG-0536-2,MPLADS-SYN-0536,images/IMG-0536-2.jpg,2026-06-12,8.030532,87.501285,Progress,SYNTHETIC_METADATA
IMG-0537-1,MPLADS-SYN-0537,images/IMG-0537-1.jpg,2026-09-15,17.572254,76.547241,Progress,SYNTHETIC_METADATA
IMG-0537-2,MPLADS-SYN-0537,images/IMG-0537-2.jpg,2026-08-18,17.571692,76.547967,Progress,SYNTHETIC_METADATA
IMG-0538-1,MPLADS-SYN-0538,images/IMG-0538-1.jpg,2026-11-01,13.188325,88.472226,Progress,SYNTHETIC_METADATA
IMG-0538-2,MPLADS-SYN-0538,images/IMG-0538-2.jpg,2026-08-30,13.188594,88.472071,Progress,SYNTHETIC_METADATA
IMG-0539-1,MPLADS-SYN-0539,images/IMG-0539-1.jpg,2026-11-21,13.245235,84.439245,Progress,SYNTHETIC_METADATA
IMG-0539-2,MPLADS-SYN-0539,images/IMG-0539-2.jpg,2026-11-11,13.244339,84.43921,Progress,SYNTHETIC_METADATA
IMG-0540-1,MPLADS-SYN-0540,images/IMG-0540-1.jpg,2026-03-14,15.932619,74.735334,Progress,SYNTHETIC_METADATA
IMG-0540-2,MPLADS-SYN-0540,images/IMG-0540-2.jpg,2026-04-25,15.932442,74.735263,Progress,SYNTHETIC_METADATA
IMG-0541-1,MPLADS-SYN-0541,images/IMG-0541-1.jpg,2026-06-22,12.102929,80.710098,Progress,SYNTHETIC_METADATA
IMG-0541-2,MPLADS-SYN-0541,images/IMG-0541-2.jpg,2026-07-07,12.102564,80.710159,Progress,SYNTHETIC_METADATA
IMG-0542-1,MPLADS-SYN-0542,images/IMG-0542-1.jpg,2026-12-09,15.866692,74.63602,Progress,SYNTHETIC_METADATA
IMG-0542-2,MPLADS-SYN-0542,images/IMG-0542-2.jpg,2026-11-27,15.866414,74.636451,Progress,SYNTHETIC_METADATA
IMG-0543-1,MPLADS-SYN-0543,images/IMG-0543-1.jpg,2026-09-06,11.349141,75.721718,Progress,SYNTHETIC_METADATA
IMG-0543-2,MPLADS-SYN-0543,images/IMG-0543-2.jpg,2026-08-07,11.349241,75.721473,Progress,SYNTHETIC_METADATA
IMG-0544-1,MPLADS-SYN-0544,images/IMG-0544-1.jpg,2026-08-10,25.461928,77.123872,Progress,SYNTHETIC_METADATA
IMG-0544-2,MPLADS-SYN-0544,images/IMG-0544-2.jpg,2026-06-11,25.461558,77.123136,Progress,SYNTHETIC_METADATA
IMG-0545-1,MPLADS-SYN-0545,images/IMG-0545-1.jpg,2026-09-05,20.403303,73.210892,Progress,SYNTHETIC_METADATA
IMG-0545-2,MPLADS-SYN-0545,images/IMG-0545-2.jpg,2026-07-09,20.402558,73.210984,Progress,SYNTHETIC_METADATA
IMG-0546-1,MPLADS-SYN-0546,images/IMG-0546-1.jpg,2026-04-08,15.621241,85.542772,Progress,SYNTHETIC_METADATA
IMG-0546-2,MPLADS-SYN-0546,images/IMG-0546-2.jpg,2026-05-30,15.620608,85.543017,Progress,SYNTHETIC_METADATA
IMG-0547-1,MPLADS-SYN-0547,images/IMG-0547-1.jpg,2027-01-23,28.070386,83.807834,Progress,SYNTHETIC_METADATA
IMG-0547-2,MPLADS-SYN-0547,images/IMG-0547-2.jpg,2026-12-03,28.070782,83.808211,Progress,SYNTHETIC_METADATA
IMG-0548-1,MPLADS-SYN-0548,images/IMG-0548-1.jpg,2026-09-24,27.515822,77.995401,Progress,SYNTHETIC_METADATA
IMG-0548-2,MPLADS-SYN-0548,images/IMG-0548-2.jpg,2026-09-22,27.515944,77.995047,Progress,SYNTHETIC_METADATA
IMG-0549-1,MPLADS-SYN-0549,images/IMG-0549-1.jpg,2026-08-10,10.826523,78.342447,Progress,SYNTHETIC_METADATA
IMG-0549-2,MPLADS-SYN-0549,images/IMG-0549-2.jpg,2026-07-30,10.826439,78.341989,Progress,SYNTHETIC_METADATA
IMG-0550-1,MPLADS-SYN-0550,images/IMG-0550-1.jpg,2026-06-06,28.262709,72.96836,Progress,SYNTHETIC_METADATA
IMG-0550-2,MPLADS-SYN-0550,images/IMG-0550-2.jpg,2026-05-13,28.262495,72.968373,Progress,SYNTHETIC_METADATA
IMG-0551-1,MPLADS-SYN-0551,images/IMG-0551-1.jpg,2026-04-23,10.476322,81.041912,Progress,SYNTHETIC_METADATA
IMG-0551-2,MPLADS-SYN-0551,images/IMG-0551-2.jpg,2026-03-09,10.475753,81.04289,Progress,SYNTHETIC_METADATA
IMG-0552-1,MPLADS-SYN-0552,images/IMG-0552-1.jpg,2026-06-11,12.723501,83.976483,Progress,SYNTHETIC_METADATA
IMG-0552-2,MPLADS-SYN-0552,images/IMG-0552-2.jpg,2026-05-28,12.723273,83.976108,Progress,SYNTHETIC_METADATA
IMG-0553-1,MPLADS-SYN-0553,images/IMG-0553-1.jpg,2026-08-31,16.294149,75.544193,Progress,SYNTHETIC_METADATA
IMG-0553-2,MPLADS-SYN-0553,images/IMG-0553-2.jpg,2026-11-23,16.294365,75.544023,Progress,SYNTHETIC_METADATA
IMG-0554-1,MPLADS-SYN-0554,images/IMG-0554-1.jpg,2026-05-17,13.926653,72.658149,Progress,SYNTHETIC_METADATA
IMG-0554-2,MPLADS-SYN-0554,images/IMG-0554-2.jpg,2026-06-30,13.926581,72.658377,Progress,SYNTHETIC_METADATA
IMG-0555-1,MPLADS-SYN-0555,images/IMG-0555-1.jpg,2026-12-03,20.11522,74.464413,Progress,SYNTHETIC_METADATA
IMG-0555-2,MPLADS-SYN-0555,images/IMG-0555-2.jpg,2026-12-08,20.114939,74.463916,Progress,SYNTHETIC_METADATA
IMG-0556-1,MPLADS-SYN-0556,images/IMG-0556-1.jpg,2026-06-27,27.576073,78.630025,Progress,SYNTHETIC_METADATA
IMG-0556-2,MPLADS-SYN-0556,images/IMG-0556-2.jpg,2026-06-12,27.576276,78.630109,Progress,SYNTHETIC_METADATA
IMG-0557-1,MPLADS-SYN-0557,images/IMG-0557-1.jpg,2026-04-15,8.819909,83.659034,Progress,SYNTHETIC_METADATA
IMG-0557-2,MPLADS-SYN-0557,images/IMG-0557-2.jpg,2026-03-17,8.819998,83.658338,Progress,SYNTHETIC_METADATA
IMG-0558-1,MPLADS-SYN-0558,images/IMG-0558-1.jpg,2026-08-23,27.158491,80.805505,Progress,SYNTHETIC_METADATA
IMG-0558-2,MPLADS-SYN-0558,images/IMG-0558-2.jpg,2026-06-24,27.158761,80.805539,Progress,SYNTHETIC_METADATA
IMG-0559-1,MPLADS-SYN-0559,images/IMG-0559-1.jpg,2026-11-16,27.936581,76.787209,Progress,SYNTHETIC_METADATA
IMG-0559-2,MPLADS-SYN-0559,images/IMG-0559-2.jpg,2026-10-09,27.937359,76.787387,Progress,SYNTHETIC_METADATA
IMG-0560-1,MPLADS-SYN-0560,images/IMG-0560-1.jpg,2026-03-23,16.552045,78.33944,Progress,SYNTHETIC_METADATA
IMG-0560-2,MPLADS-SYN-0560,images/IMG-0560-2.jpg,2026-03-19,16.552515,78.339509,Progress,SYNTHETIC_METADATA
IMG-0561-1,MPLADS-SYN-0561,images/IMG-0561-1.jpg,2026-10-09,11.589584,76.235094,Progress,SYNTHETIC_METADATA
IMG-0561-2,MPLADS-SYN-0561,images/IMG-0561-2.jpg,2026-08-04,11.58961,76.235471,Progress,SYNTHETIC_METADATA
IMG-0562-1,MPLADS-SYN-0562,images/IMG-0562-1.jpg,2026-02-20,14.821901,72.799979,Progress,SYNTHETIC_METADATA
IMG-0562-2,MPLADS-SYN-0562,images/IMG-0562-2.jpg,2026-02-08,14.821937,72.800707,Progress,SYNTHETIC_METADATA
IMG-0563-1,MPLADS-SYN-0563,images/IMG-0563-1.jpg,2026-09-01,13.149872,72.31118,Progress,SYNTHETIC_METADATA
IMG-0563-2,MPLADS-SYN-0563,images/IMG-0563-2.jpg,2026-10-06,13.149444,72.310432,Progress,SYNTHETIC_METADATA
IMG-0564-1,MPLADS-SYN-0564,images/IMG-0564-1.jpg,2026-12-14,21.454193,73.100427,Progress,SYNTHETIC_METADATA
IMG-0564-2,MPLADS-SYN-0564,images/IMG-0564-2.jpg,2026-12-29,21.453983,73.100795,Progress,SYNTHETIC_METADATA
IMG-0565-1,MPLADS-SYN-0565,images/IMG-0565-1.jpg,2026-06-24,15.616529,88.198098,Progress,SYNTHETIC_METADATA
IMG-0565-2,MPLADS-SYN-0565,images/IMG-0565-2.jpg,2026-10-05,15.616378,88.198558,Progress,SYNTHETIC_METADATA
IMG-0566-1,MPLADS-SYN-0566,images/IMG-0566-1.jpg,2026-01-25,13.590841,85.191081,Progress,SYNTHETIC_METADATA
IMG-0566-2,MPLADS-SYN-0566,images/IMG-0566-2.jpg,2026-05-31,13.591102,85.190848,Progress,SYNTHETIC_METADATA
IMG-0567-1,MPLADS-SYN-0567,images/IMG-0567-1.jpg,2026-06-27,12.209661,72.377372,Progress,SYNTHETIC_METADATA
IMG-0567-2,MPLADS-SYN-0567,images/IMG-0567-2.jpg,2026-10-22,12.209997,72.376981,Progress,SYNTHETIC_METADATA
IMG-0568-1,MPLADS-SYN-0568,images/IMG-0568-1.jpg,2026-08-21,26.88709,76.00319,Progress,SYNTHETIC_METADATA
IMG-0568-2,MPLADS-SYN-0568,images/IMG-0568-2.jpg,2026-09-23,26.887082,76.003283,Progress,SYNTHETIC_METADATA
IMG-0569-1,MPLADS-SYN-0569,images/IMG-0569-1.jpg,2026-06-15,14.325452,79.975967,Progress,SYNTHETIC_METADATA
IMG-0569-2,MPLADS-SYN-0569,images/IMG-0569-2.jpg,2026-06-10,14.325735,79.975848,Progress,SYNTHETIC_METADATA
IMG-0570-1,MPLADS-SYN-0570,images/IMG-0570-1.jpg,2026-04-10,14.545964,75.607628,Progress,SYNTHETIC_METADATA
IMG-0570-2,MPLADS-SYN-0570,images/IMG-0570-2.jpg,2026-03-01,14.545659,75.607519,Progress,SYNTHETIC_METADATA
IMG-0571-1,MPLADS-SYN-0571,images/IMG-0571-1.jpg,2026-08-19,13.978135,78.341125,Progress,SYNTHETIC_METADATA
IMG-0571-2,MPLADS-SYN-0571,images/IMG-0571-2.jpg,2026-10-19,13.978623,78.340533,Progress,SYNTHETIC_METADATA
IMG-0572-1,MPLADS-SYN-0572,images/IMG-0572-1.jpg,2026-12-13,20.111334,85.485524,Progress,SYNTHETIC_METADATA
IMG-0572-2,MPLADS-SYN-0572,images/IMG-0572-2.jpg,2026-11-24,20.111864,85.485338,Progress,SYNTHETIC_METADATA
IMG-0573-1,MPLADS-SYN-0573,images/IMG-0573-1.jpg,2026-05-24,10.75611,86.009397,Progress,SYNTHETIC_METADATA
IMG-0573-2,MPLADS-SYN-0573,images/IMG-0573-2.jpg,2026-06-10,10.756141,86.008629,Progress,SYNTHETIC_METADATA
IMG-0574-1,MPLADS-SYN-0574,images/IMG-0574-1.jpg,2026-10-05,9.363209,81.645608,Progress,SYNTHETIC_METADATA
IMG-0574-2,MPLADS-SYN-0574,images/IMG-0574-2.jpg,2026-10-03,9.363305,81.645082,Progress,SYNTHETIC_METADATA
IMG-0575-1,MPLADS-SYN-0575,images/IMG-0575-1.jpg,2026-05-25,27.611944,73.090327,Progress,SYNTHETIC_METADATA
IMG-0575-2,MPLADS-SYN-0575,images/IMG-0575-2.jpg,2026-06-03,27.612372,73.09047,Progress,SYNTHETIC_METADATA
IMG-0576-1,MPLADS-SYN-0576,images/IMG-0576-1.jpg,2026-03-21,18.964323,74.818942,Progress,SYNTHETIC_METADATA
IMG-0576-2,MPLADS-SYN-0576,images/IMG-0576-2.jpg,2026-02-17,18.964548,74.818252,Progress,SYNTHETIC_METADATA
IMG-0577-1,MPLADS-SYN-0577,images/IMG-0577-1.jpg,2026-08-26,8.38714,77.386362,Progress,SYNTHETIC_METADATA
IMG-0577-2,MPLADS-SYN-0577,images/IMG-0577-2.jpg,2026-08-14,8.386936,77.385822,Progress,SYNTHETIC_METADATA
IMG-0578-1,MPLADS-SYN-0578,images/IMG-0578-1.jpg,2026-01-10,13.248206,77.061414,Progress,SYNTHETIC_METADATA
IMG-0578-2,MPLADS-SYN-0578,images/IMG-0578-2.jpg,2026-03-06,13.248462,77.061098,Progress,SYNTHETIC_METADATA
IMG-0579-1,MPLADS-SYN-0579,images/IMG-0579-1.jpg,2026-09-23,26.550437,85.545872,Progress,SYNTHETIC_METADATA
IMG-0579-2,MPLADS-SYN-0579,images/IMG-0579-2.jpg,2026-11-30,26.550389,85.545493,Progress,SYNTHETIC_METADATA
IMG-0580-1,MPLADS-SYN-0580,images/IMG-0580-1.jpg,2026-07-25,14.514945,75.849653,Progress,SYNTHETIC_METADATA
IMG-0580-2,MPLADS-SYN-0580,images/IMG-0580-2.jpg,2026-10-19,14.514334,75.850115,Progress,SYNTHETIC_METADATA
IMG-0581-1,MPLADS-SYN-0581,images/IMG-0581-1.jpg,2026-11-28,19.59308,81.739197,Progress,SYNTHETIC_METADATA
IMG-0581-2,MPLADS-SYN-0581,images/IMG-0581-2.jpg,2026-08-01,19.593332,81.738696,Progress,SYNTHETIC_METADATA
IMG-0582-1,MPLADS-SYN-0582,images/IMG-0582-1.jpg,2026-06-08,10.415804,88.156512,Progress,SYNTHETIC_METADATA
IMG-0582-2,MPLADS-SYN-0582,images/IMG-0582-2.jpg,2026-05-09,10.415726,88.156763,Progress,SYNTHETIC_METADATA
IMG-0583-1,MPLADS-SYN-0583,images/IMG-0583-1.jpg,2026-11-14,9.813172,78.765124,Progress,SYNTHETIC_METADATA
IMG-0583-2,MPLADS-SYN-0583,images/IMG-0583-2.jpg,2026-09-20,9.813296,78.764741,Progress,SYNTHETIC_METADATA
IMG-0584-1,MPLADS-SYN-0584,images/IMG-0584-1.jpg,2026-05-28,16.899909,81.908521,Progress,SYNTHETIC_METADATA
IMG-0584-2,MPLADS-SYN-0584,images/IMG-0584-2.jpg,2026-06-04,16.900045,81.90857,Progress,SYNTHETIC_METADATA
IMG-0585-1,MPLADS-SYN-0585,images/IMG-0585-1.jpg,2026-04-03,16.722502,83.47374,Progress,SYNTHETIC_METADATA
IMG-0585-2,MPLADS-SYN-0585,images/IMG-0585-2.jpg,2026-02-17,16.721879,83.473387,Progress,SYNTHETIC_METADATA
IMG-0586-1,MPLADS-SYN-0586,images/IMG-0586-1.jpg,2026-05-01,25.228345,79.579382,Progress,SYNTHETIC_METADATA
IMG-0586-2,MPLADS-SYN-0586,images/IMG-0586-2.jpg,2026-03-08,25.227465,79.579497,Progress,SYNTHETIC_METADATA
IMG-0587-1,MPLADS-SYN-0587,images/IMG-0587-1.jpg,2026-05-24,21.600926,87.936376,Progress,SYNTHETIC_METADATA
IMG-0587-2,MPLADS-SYN-0587,images/IMG-0587-2.jpg,2026-05-16,21.6014,87.935425,Progress,SYNTHETIC_METADATA
IMG-0588-1,MPLADS-SYN-0588,images/IMG-0588-1.jpg,2026-11-21,18.349896,86.627921,Progress,SYNTHETIC_METADATA
IMG-0588-2,MPLADS-SYN-0588,images/IMG-0588-2.jpg,2026-08-29,18.349509,86.627747,Progress,SYNTHETIC_METADATA
IMG-0589-1,MPLADS-SYN-0589,images/IMG-0589-1.jpg,2026-07-24,21.78251,88.306516,Progress,SYNTHETIC_METADATA
IMG-0589-2,MPLADS-SYN-0589,images/IMG-0589-2.jpg,2026-08-29,21.7825,88.306403,Progress,SYNTHETIC_METADATA
IMG-0590-1,MPLADS-SYN-0590,images/IMG-0590-1.jpg,2026-06-17,12.677669,86.683873,Progress,SYNTHETIC_METADATA
IMG-0590-2,MPLADS-SYN-0590,images/IMG-0590-2.jpg,2026-11-20,12.67799,86.683206,Progress,SYNTHETIC_METADATA
IMG-0591-1,MPLADS-SYN-0591,images/IMG-0591-1.jpg,2026-03-12,19.390961,85.197974,Progress,SYNTHETIC_METADATA
IMG-0591-2,MPLADS-SYN-0591,images/IMG-0591-2.jpg,2026-05-31,19.391644,85.197758,Progress,SYNTHETIC_METADATA
IMG-0592-1,MPLADS-SYN-0592,images/IMG-0592-1.jpg,2026-10-09,24.076674,81.773605,Progress,SYNTHETIC_METADATA
IMG-0592-2,MPLADS-SYN-0592,images/IMG-0592-2.jpg,2026-07-12,24.07688,81.774281,Progress,SYNTHETIC_METADATA
IMG-0593-1,MPLADS-SYN-0593,images/IMG-0593-1.jpg,2026-06-15,20.627095,74.652249,Progress,SYNTHETIC_METADATA
IMG-0593-2,MPLADS-SYN-0593,images/IMG-0593-2.jpg,2026-08-09,20.627034,74.652402,Progress,SYNTHETIC_METADATA
IMG-0594-1,MPLADS-SYN-0594,images/IMG-0594-1.jpg,2026-06-12,25.098495,81.291471,Progress,SYNTHETIC_METADATA
IMG-0594-2,MPLADS-SYN-0594,images/IMG-0594-2.jpg,2026-07-03,25.09891,81.290827,Progress,SYNTHETIC_METADATA
IMG-0595-1,MPLADS-SYN-0595,images/IMG-0595-1.jpg,2026-05-11,8.541586,73.435363,Progress,SYNTHETIC_METADATA
